Time,Content,Date
2020-06-08 22:07:14,"“The rhetoric meets the reality, which is that many firms have supply chains set up the way they do for very sensible reasons. Coming out of Covid, it’s going to be even harder to move supply chains."" https://t.co/3u5hGzXb7v https://t.co/wniobGm64y",2020-06-08
2020-06-08 22:38:40,"@SkrillJ Aww. It is a permanent change. Paul and Vonnie will carry the conversation forward and will do a fabulous job of it. I’m no longer on 10-noon, but am on from 7-9am as part of the @bsurveillance crew. All my best to you!",2020-06-08
2020-06-09 09:07:10,"Smaller traders are driving a lot of the speculative fervor in U.S. stocks right now. Small trader call buying made up more than 50% of total volume last week, the highest since 2000: Sundial data https://t.co/mDecwOyQiE",2020-06-09
2020-06-09 09:18:44,"As many as 25,000 U.S. stores could close permanently this year, shattering the record of 9,800 closures in 2019: Coresight Research. Most of the closures are expected to occur in malls. https://t.co/rwDVaS0H3V",2020-06-09
2020-06-09 09:25:18,"An index of emerging and developed world stocks is now trading at 20 times next year’s profits, the most expensive since 2002. https://t.co/ph1zQtSh8x https://t.co/R5quVCkGn3",2020-06-09
2020-06-09 09:34:48,"@MarkAhrens Key sleep time is when the kids watch something on tv and I ""watch"" with them. ;)",2020-06-09
2020-06-09 09:42:54,Some Republicans are questioning the need for more pandemic stimulus after the much better-than-expected jobs report Friday. https://t.co/Ran9S2hQyX,2020-06-09
2020-06-09 10:10:38,"Shares of bankrupt (or near bankrupt) companies Hertz, JCPenney &amp; Chesapeake were all on fire yesterday because, well, 2020. This morning, futures for Hertz &amp; Chesapeake are tanking. Easy come, easy go. Doesn't give confidence in a rational rally. https://t.co/YUlLmW2uHX",2020-06-09
2020-06-09 10:19:46,"@vuddha1 We point that out regularly. Even with that asterisk accounted for, it was a much-better-than-expected jobs report. The adjusted rate would have been about 16.3%, vs the expected 19.1%. Those are the numbers Congress is considering.",2020-06-09
2020-06-09 11:59:49,Yields on U.S. investment-grade bonds are within 0.05 percentage point of the all-time low. https://t.co/ptbLrqNLnc,2020-06-09
2020-06-09 13:29:39,The New York metro area accounts for almost 10% of U.S. GDP. https://t.co/AkcNcPdkY6 https://t.co/LLXFafKIHz,2020-06-09
2020-06-09 13:42:38,"In the two decades through 2018, the biggest companies increased their market share in more than three-quarters of U.S. industries. The pandemic has just turbocharged that trend. https://t.co/6fGU7p5lfA https://t.co/zPCYkyc3p9",2020-06-09
2020-06-09 13:52:19,Related: consumer bankruptcies are surging. Chart via @jtcrombie @TheTerminal https://t.co/P76rQJddN5,2020-06-09
2020-06-09 14:23:39,"A stronger-than-expected recovery in economic growth could take the S&amp;P 500 to new highs. If earnings rise 5% in the next 12 months, index fair value is about 3,300. If earnings rise closer to 10%, fair value is closer to 3,500: @GinaMartinAdams via @TheTerminal",2020-06-09
2020-06-09 16:36:44,A 200-to-1 leveraged bet against Hong Kong's currency:  https://t.co/qFoV8urvoJ,2020-06-09
2020-06-09 16:53:44,"While this has been a widow-maker trade for years, this time it comes as hedge funds &amp; others plot an exit from the city. “Hong Kong as we know it is dead...The hedge fund community will move on to Singapore and elsewhere."" https://t.co/foPB5R1iL2",2020-06-09
2020-06-09 17:11:33,"Loans that were late by a month or two rose to 11.2% of CMBS collateral in May from 7% in April, while the Specially Serviced Loan Tracker (SSLT) increased to 4.92% in May from 3.9% in April, with much higher rates among hotels &amp; retailers: Moody's https://t.co/oeOXztLRvw",2020-06-09
2020-06-09 17:15:15,"Meanwhile, crowdfunding hotels &amp; rental apartment buildings: https://t.co/3k0rYT5rFz",2020-06-09
2020-06-09 20:12:29,“Retail has a lot to do with it and I don’t think you’ve seen institutional investors buying those kinds of stocks. It’s too much risk. I would call it catching a falling knife.” https://t.co/FyCtx8PrPH,2020-06-09
2020-06-09 20:35:28,"Jeff Gundlach: ""I certainly do expect that Jay Powell will follow through on controlling the yield curve should the 30-year rate get unhinged,"" adding that he expects the Fed to look to control the 5-10 year part of the curve. Via @kgreifeld @TheTerminal",2020-06-09
2020-06-10 01:13:44,Wall Street banks are seeing fewer loan losses than they'd previously expected. https://t.co/G6CpHWlXGH,2020-06-10
2020-06-10 09:05:34,European economies will be among the hardest hit by the pandemic. https://t.co/CKCKl28M0f But evidently that was all priced in by mid-May based on stock performance.... https://t.co/E3ih3Cmdl8,2020-06-10
2020-06-10 09:08:09,"There's a struggle right now between the economy &amp; markets. While I understand the incredible amount of fiscal and monetary support, it seems as though terrible economic data is dismissed as priced in &amp; better than expected data is cheered as big news. Heads we win, tails we win.",2020-06-10
2020-06-10 09:09:29,"Perhaps this is just a result of traders expecting more stimulus in response to any additional bad news. That dampens anything negative, &amp; just leaves traders waiting for the positive.",2020-06-10
2020-06-10 10:09:34,"The recent rebound in global stocks has outstripped the $13 trillion of monetary stimulus expected from developed economies through 2021, raising the stakes for the V-shaped rebound that has been priced in. https://t.co/RQFglBpEZa",2020-06-10
2020-06-10 10:11:10,@kevinfitz868 👋,2020-06-10
2020-06-10 10:17:13,"Early data show U.S. oil inventories building the most since the end of April last week, while inventories at a European hub jumped to a two-year high. The supply-demand picture for crude still is struggling to find a balance.  https://t.co/HG353i1l3K",2020-06-10
2020-06-10 10:45:21,"""The era of the U.S. dollar’s 'exorbitant privilege' as the world’s primary reserve currency is coming to an end:"" Yale Prof. Stephen Roach in a column flagged yesterday by Jeff Gundlach, as he reiterated his call for a weaker dollar. https://t.co/tXhFAhAQFq",2020-06-10
2020-06-10 10:50:43,"The dollar is the weakest since March, but this is in tandem with a risk-on feel across assets, not any sort of apparent pushback against the dollar as a haven currency. https://t.co/rzy8gy66Lf",2020-06-10
2020-06-10 10:51:20,@TracyLS313 I'm here!,2020-06-10
2020-06-10 11:43:57,@OthaGEllisJr Thank you!,2020-06-10
2020-06-10 14:25:17,"Markets aren't pricing in another wave of the virus later this year, a scenario deemed fairly likely by many health experts, which may lead to a double-dip recession: Moody's Mark Zandi https://t.co/80fodi8KOI",2020-06-10
2020-06-10 15:31:20,"The ECB is buying a lot of the bonds, but European governments are selling even more of them. At a certain point, this may lead to higher yields, especially in Italy, unless the ECB expands its program again: Citi https://t.co/XmNQDlF39B https://t.co/XIsyTeOcym",2020-06-10
2020-06-10 15:35:07,"Meanwhile, there's a little bit of push-back starting at the ECB around doubling &amp; tripling down on stimulus. https://t.co/ZCtgUoP9aO",2020-06-10
2020-06-10 15:39:12,"@HungChow6 Lol what? I don't think I've weighed in on this debate recently. But if I were, I'd have to get specific. I just had a pretty magnificent shrimp taco with guac &amp; a spicy sauce. But Grimaldi's pizza with olives &amp; mushrooms is pretty great. Certain things just can't be ranked. :)",2020-06-10
2020-06-10 17:00:32,"Those EBITDAC mugs are becoming increasingly relevant. ""We think we’ll start to see revenue- and cost-related addbacks for COVID-19 as the crisis begins to ebb."" https://t.co/Rxr18wAO08",2020-06-10
2020-06-10 17:17:21,Evidently it's go big or go home in emerging-markets debt. EM junk bonds are outperforming investment-grade notes by the most in 20 years &amp; have erased the yield surge caused by the March selloff. https://t.co/NN6I4hhDC0 https://t.co/jPB0cVdEJx,2020-06-10
2020-06-10 17:22:32,@ousvyatsky @itskelseybutler @Calcbench Thanks! I'm trying to understand the degree of risk here with these add-backs: hidden leverage on top of the already higher leverage stemming from additional borrowings &amp; lower revenues. I guess it depends on the legitimacy of these adjustments; not all will be equal I suppose,2020-06-10
2020-06-10 17:37:34,"@eggczar This makes me so happy. The Little Prince, right?",2020-06-10
2020-06-10 17:56:17,"There's growing concern about the degree to which the Fed's largess is fueling a spike in risk-asset prices. But what's the remedy, as MKM's Michael Darda asks? To tighten policy potentially prematurely, before the economy is strong enough? As he says here in a report today: https://t.co/jKTPIikURi",2020-06-10
2020-06-10 18:09:43,The Fed hasn't changed its ultra-accommodative stance following the better-than-expected jobs report Friday. https://t.co/4JHTXyNZnQ,2020-06-10
2020-06-10 18:19:36,"@DavidBeckworth Fair. And that is the right image to show with respect to the jobs report (not even including the noted BLS adjustments.) The Fed is responding to deep labor-market pain. That said, there was some question about whether data showing a recovery would reduce urgency for the Fed",2020-06-10
2020-06-10 18:26:35,The dollar takes another leg lower vs peers. https://t.co/Mhxp5j7MeX,2020-06-10
2020-06-10 18:28:45,Related: https://t.co/u3r8Xggk1v,2020-06-10
2020-06-10 18:50:11,"""We're not thinking about raising rates. We're not even thinking about thinking about raising rates:"" Jerome Powell.",2020-06-10
2020-06-10 18:51:28,@ElHammerino Yes. Quote of the day (so far),2020-06-10
2020-06-10 19:45:45,Because....2020. https://t.co/3SaWDN08Jv,2020-06-10
2020-06-10 19:55:13,"@TimDuy IMO, the question is, how much is the Fed inadvertently taking pressure off Congress with respect to passing fiscal plans that could do more to narrow the wealth gap. The more the Fed does, the less it looks like there's a crisis since a lot of people view mkts as a gauge of that",2020-06-10
2020-06-10 20:01:32,"@TheStalwart @Macropsychology @TimDuy @IrvingSwisher Right, it would basically be the end of the Fed if they decided to NOT act in order to pressure Congress into passing fiscal support. But it often seems to take a crisis for Congress to do something meaningful on the fiscal side.....",2020-06-10
2020-06-11 09:16:19,"Inflation expectations over the next 5-10 years are still very subdued, &amp; heading slightly lower in recent days, despite fiscal support &amp; the Fed's ample stimulus. https://t.co/l0CLVfGxRT",2020-06-11
2020-06-11 09:19:41,"“In my career I don’t think I’ve ever heard anyone say, ‘Gee I feel really good that my sales are only down 30%’, but people’s expectations were that nobody would come out at all.” https://t.co/ZkhugzgHUI",2020-06-11
2020-06-11 09:35:01,U.S. vaults are stockpiling gold after dysfunction in markets earlier this year. “Gold has reached America from all over the world. The flows into New York are unprecedented.” https://t.co/H8yLGRxtYl https://t.co/ZwSFs5A1ga,2020-06-11
2020-06-11 09:37:48,“Fiscal policy is really keeping the subprime borrower afloat.” https://t.co/pfZ7UTunzp,2020-06-11
2020-06-11 09:57:47,Borrowing costs for investment-grade companies have fallen within 1 basis point of the all-time low. https://t.co/4uaEheWgKT,2020-06-11
2020-06-11 10:52:45,"Yields on 5-year Treasuries are just 0.01 percentage point from their all-time lows. The Fed has ""just locked down the two-year. Fives become the new twos:” HSBC's Steven Major, who sees an end to yield-curve steepening. via @AnsteyAsia @theterminal https://t.co/rMhb7tZwAB",2020-06-11
2020-06-11 11:47:17,Rise of the zombies: the share of U.S. companies that have debt servicing costs that are higher than profits has continued to increase. From DB's Torsten Slok: https://t.co/xApg0CFQeT,2020-06-11
2020-06-11 12:45:03,"This throws some cold water on the optimism from Friday's jobs report. The number of Americans collecting jobless benefits didn't fall nearly as much as economists expected in the past week, nor did the number of individuals eligible for these benefits. https://t.co/Ctq9aEmFZh",2020-06-11
2020-06-11 14:04:02,"To Steven Major's point, the gap between 2- and 5-year Treasury yields is collapsing. https://t.co/qsxxlopF6U",2020-06-11
2020-06-11 14:21:31,"Mnuchin says ""we can’t shut down the economy again,"" confirming the largely-held belief that there's no political will to reprise shutdowns, regardless of what happens. The question now is how consumers will change behavior based on fear of getting sick   https://t.co/09MwYH1YFK",2020-06-11
2020-06-11 14:26:35,"@ElleryCelereee True, which is why the evidence is from places like China &amp; what we'll get out of NYC, in terms of spending habits as places re-open, is important. So far in China it's been pretty slow w/respect to services, eating out, etc. Wondering whether that's priced in for US stocks.",2020-06-11
2020-06-11 16:25:23,"Banks are getting hammered today. The double whammy of a collapsing yield curve &amp; weakening growth expectations have sent the KBW Bank Index down 7.3%, the most since March 18, erasing almost all of this month's gains. https://t.co/O6NGjwz22g",2020-06-11
2020-06-11 16:32:54,It turns out that buying stocks of bankrupt companies can lead to losing money. https://t.co/VpLoZ6Ceaq,2020-06-11
2020-06-11 16:51:44,"Here's an Atlantic article about how CLOs could pose a systemic risk to the financial system. As a rebuttal, Wells Fargo's Dave Preston points out that AAA tranches typically require cumulative defaults of at least 80%-90% and loss rates of at least 40%-45% for a principal loss. https://t.co/nbJrFEoAOA",2020-06-11
2020-06-11 16:53:03,"An interesting statistic from Preston's report today:  ""Currently, the US CLO market is roughly $700 billion; US bank CLO holdings are roughly $115 billion...Roughly 80% of US bank CLO exposure is held by 3 large banks, representing 1-2% of each respective bank’s total assets.""",2020-06-11
2020-06-11 16:56:31,"I'm sympathetic to the idea that losses may be greater among CLOs this cycle than last, when they were pretty resilient. But to conflate the size of the cash CDO mkt with the current CLO mkt seems to disregard the amount of leverage - CDO-squareds, synthetic CDOs - last time.",2020-06-11
2020-06-11 17:19:46,"The U.S. high yield default rate is poised to reach 5% in June for the first time since July 2016, up from 4.6% at May 31, driven by energy defaults: Fitch Ratings. The energy trailing 12-month default rate stands at 11.1%, could reach 14% by June 30 and finish the year at 17%.",2020-06-11
2020-06-11 17:39:37,@steveleggettlc That is remarkable. The Washington Post article (they sued for the info): https://t.co/1K49rCllNb Mnuchin argues he's protecting proprietary data of the borrowers....,2020-06-11
2020-06-11 17:45:14,"This is an important point. The Fed's policies are pushing investors further into risk, and at more tenuous valuations, without addressing the fundamental issue that these companies are operating in a much worse economy, with even more leverage. https://t.co/4KX84CDdAg",2020-06-11
2020-06-11 18:03:52,"@adam_tooze @SoberLook A fascinating chart to consider right now, given how people are talking about the zombification of Corporate America stifling innovation. This kind of flies in the face of that if there's still money going to new ventures...? Or do these startups have less chance of success...",2020-06-11
2020-06-11 18:14:24,"@dandolfa Fair. It means investors who don't have a great view of the economy are still buying junk bonds to clip coupons, since they're getting basically nothing elsewhere. Risk/reward gets skewed &amp; market value gets further away from compensating investors for the likelihood of default.",2020-06-11
2020-06-11 18:41:25,"Today's volatility is remarkable in that it comes despite the Fed's myriad efforts to smooth market functioning. It's normal for prices to go up &amp; down, but the whipsaw feels like a squeeze, especially since it's not coming in response to landscape-changing news. (1/2)",2020-06-11
2020-06-11 18:45:47,"The dollar, for example, is strengthening the most since March 19. Treasury yields are heading toward all-time lows. It raises questions about structural market functioning that perhaps can't be addressed by the Fed. https://t.co/cesTDtrVZ6",2020-06-11
2020-06-11 18:47:44,@tyillc But didn't we know that? That was consensus no?,2020-06-11
2020-06-11 18:50:00,"@ImYourBondDadd1 Ha, fair.",2020-06-11
2020-06-11 20:01:12,"The reflation trade is getting demolished. An index of value versus growth stocks is on track for its third-worst performance since 2009, following its biggest loss Wednesday in 11 years.  https://t.co/YxgekvgWjg",2020-06-11
2020-06-12 02:03:22,Comedy. https://t.co/bvPcfe6bwy,2020-06-12
2020-06-12 09:15:22,"File under, what happens if you re-open the economy &amp; no one shows up: https://t.co/L9V4L2HqDC",2020-06-12
2020-06-12 09:23:32,"KKR, which has spent about $18 billion on deals since late February, is asking for discounts of at least 15% from their financial &amp; legal advisers, asking them to ""share in the economic pain."" https://t.co/YfW6cW4vKW",2020-06-12
2020-06-12 09:37:12,"About 30% of the pandemic-related U.S. job losses have resulted from a ""re-allocation shock,"" or the elimination of some jobs &amp; creation of others: Bloomberg Economics. The rest comes from a supply-demand shock &amp; inefficiencies in matching workers with jobs. https://t.co/v7YoKbzU0K",2020-06-12
2020-06-12 10:11:08,"Stocks with the lowest credit quality plunged 11% yesterday, more than double the 5% slump seen in the highest-rated shares. High-yield U.S. stocks are down over 40% year-to-date while the highest-rated companies have gained about 9% this year: @TheTerminal via Daybreak https://t.co/dROo15empe",2020-06-12
2020-06-12 15:00:18,"NYC subway ridership rose 25% in the past week, and is increasing faster than car traffic into Manhattan during the first week of reopening. Still, the jump in ridership is off a very low base &amp; suggests a really long re-opening process. https://t.co/n9mvmT7Xaq",2020-06-12
2020-06-12 15:03:05,@markbspiegel Ha I ride Citibikes all the time! They can be great depending on bike lane accessibility.,2020-06-12
2020-06-12 15:09:28,"Yields on the lowest-rated junk bonds have retreated to around the same level they were last year, despite the fact that companies are now filing for bankruptcy at the fastest pace since 2009. https://t.co/ZvY3FRn3OF",2020-06-12
2020-06-12 15:25:28,Pensions lost an estimated $2.5 trillion in Q1 due to market drops: OECD. This report shows the massiveness of pension assets &amp; points to why central banks are tethered to bailing out markets: social infrastructures depend on their not going down too much https://t.co/6zxi1UGdfR https://t.co/nDARsrH77I,2020-06-12
2020-06-12 15:28:50,"@BJLoVerde Agreed, but meeting those obligations becomes an even more difficult task if markets tank. There's a pension issue no matter what markets do, but it becomes much more acute if the funds generate negative returns for a sustained period.",2020-06-12
2020-06-12 15:31:21,@feerozmaqsudi Agreed,2020-06-12
2020-06-12 16:46:43,Bonds sold by blue-chip US companies have surged as much as 40% since March. “The price moves are shockingly big. But they’re the natural consequence of one of the most abrupt sell-offs ever being followed by easily the most abrupt rally back.” https://t.co/9tVqkMakRa,2020-06-12
2020-06-12 20:13:43,@MakaniKeoni I miss being on with Paul and the team; it’s a great crew! All my best to you.,2020-06-12
2020-06-12 20:34:02,@BellerChris @caetuscap @OpenOutcrier My favorite piece on this is from @matt_levine today: https://t.co/pDu4x0eIbm,2020-06-12
2020-06-12 20:59:44,Pandemic boredom + no sports = Robinhood https://t.co/ZqdpRmemFb,2020-06-12
2020-06-12 21:01:16,@meditationfarm I’m no longer on that show sadly. I miss working with the team but Vonnie is a terrific addition to carry the torch forward. All my best to you!,2020-06-12
2020-06-12 21:25:14,"“Retail investors are playing these crazy names and they don’t know what to fear. Why on earth do you want to buy Hertz? They’ve already filed for bankruptcy. That means, equity investors are not going to be left with anything. It’s a nonsense trade.” https://t.co/OeNsddw4sw",2020-06-12
2020-06-12 21:28:22,@PipandTweet This article has some good data showing retail involvement. I have seen legitimate evidence cited for the surge in retail trading. It’s less clear how big of an overall effect these traders have on broader market moves. https://t.co/kHbvEeLpAZ,2020-06-12
2020-06-14 14:13:00,Big tech is getting bigger in the downturn. Facebook is buying &amp; investing in new businesses. Apple has bought at least four companies. Microsoft has acquired three cloud computing businesses. Amazon is in talks to acquire an autonomous vehicle start-up. https://t.co/DZyxRsi7Ai,2020-06-14
2020-06-14 14:28:07,"About one-third of pandemic-related job losses may be permanent. One of the key issues going forward will be who’s ultimately responsible for retraining programs - governments, companies or individuals. https://t.co/vVtC2wqDoa",2020-06-14
2020-06-14 14:32:45,Most analysts have been expecting some sort of extension of enhanced unemployment benefits. But Larry Kudlow says they’ll end as planned in July.  https://t.co/pxLb4enQeU,2020-06-14
2020-06-14 14:47:44,"As the number of private-equity billionaires surges by 11-fold since 2005, there’s increasing scrutiny on whether these firms earn their hefty fees; how much have they really outperformed for clients, which often include public pensions. https://t.co/svQOTfkkln",2020-06-14
2020-06-14 21:11:16,The US and other nations are facing debt burdens that’ll likely exceed those experienced in the aftermath of WW2. “It is increasingly likely that governments will rely on financial repression to erode their debt-to-income ratios.” https://t.co/SYzP34kASa https://t.co/7qJ1WEIajW,2020-06-14
2020-06-14 21:19:04,"@K3nY0ng Government bond yields will basically stay low for a very, very long time.",2020-06-14
2020-06-14 22:13:10,"Calpers, the biggest US public pension, is considering boosting leverage to as high as 20% of the value of the fund, or nearly $80 billion based on current assets, to achieve its 7% annual returns target.
https://t.co/QWhaOD5DN7",2020-06-14
2020-06-14 22:17:16,"Public pensions have an increasingly narrow path to meeting their bogies in a no-yield world. The alternative is to cut benefits &amp;/or ask for more contributions from current workers &amp; taxpayers, which is politically difficult but seems like it’ll eventually become the only option",2020-06-14
2020-06-14 22:22:30,"@DavidCXia Lol yes I was thinking, they should just buy hertz shares and caaaching!",2020-06-14
2020-06-14 23:07:32,"@cate_long Understood but that says more about the state of social security than pensions. Calpers is about 71% funded, according to the article. That’s a gap that has to get filled. And it’s not in terrible shape relative to pensions in, say, Illinois or NJ",2020-06-14
2020-06-15 01:13:01,"The US jobs data is going to be noisy for a while, which is one reason why people are watching high-frequency data so closely. Bloomberg Economics sees some small improvements in that data, with a long way to go. https://t.co/IxiOJghDni https://t.co/SdIzaPsNrj",2020-06-15
2020-06-15 08:48:28,China's slow recovery calls into question forecasts of a V-shaped economic recovery in the U.S. “The lack of demand is the main problem for the Chinese economy right now.” https://t.co/1SSuKRZFMH https://t.co/QYceg4oiw8,2020-06-15
2020-06-15 08:55:57,BP plans to lower the estimated value of its business by up to $17.5 billion in Q2 as it predicts an acceleration away from fossil fuels following the pandemic. It sees oil and gas being an average of 20% to 30% cheaper than before. https://t.co/MLCQTPNOfS,2020-06-15
2020-06-15 09:12:07,Another gym chain files for bankruptcy. https://t.co/azOVZzgoHY,2020-06-15
2020-06-15 09:24:25,"""The Southern U.S. Covid picture is deteriorating rapidly,"" and while some of this is due to more testing, rising hospitalizations show that there's a concerning uptick in the virus' spread: Pantheon Economics https://t.co/fvJyWy9SGL",2020-06-15
2020-06-15 09:30:31,"Even bullish Wall Street analysts expect a second wave of infections, including MS's Chetan Ahya, who is doubling down on his call for a V-shaped recovery. The key variable is fiscal support; Ahya sees it ongoing &amp; robust, while others expect it to fade https://t.co/SWFN1Gghf4",2020-06-15
2020-06-15 10:45:22,Another U.S. shale producer files for bankruptcy. https://t.co/OchpUcEeW0,2020-06-15
2020-06-15 11:58:49,"China's real unemployment rate is probably closer to 15-20% right now, not the 5.9% official rate, which would be the highest for the nation since the 1960s: Oxford's George Magnus via @bsurveillance",2020-06-15
2020-06-15 13:31:53,"""It's a very bad idea to buy the equity in companies where the bonds are distressed,"" or even in a company with bonds trading below 90 cents on the dollar. ""Equity returns deteriorate very quickly with even a whiff of bankruptcy risk."" https://t.co/HTt2PK2LCE @verdadcap https://t.co/Er1dzzo7rW",2020-06-15
2020-06-15 14:13:29,"This study suggests that the average U.S. state will experience a 20% decline in lost tax revenues as a result of the pandemic, but some states could experience as much as a 40% decline, via @atanzi https://t.co/SXSPmrGN3M",2020-06-15
2020-06-15 14:20:20,"You will almost certainly lose all your money if you buy our stock, Hertz tells prospective new equity investors. https://t.co/MbdxUQg34I",2020-06-15
2020-06-15 14:22:34,"@therealkaizi Lololol yeah I suspect how some people may read this prospectus. Company: Hey, this is a terrible idea, we're warning you pretty directly so we don't get sued later. Day traders: YESSS! YOLO!",2020-06-15
2020-06-15 15:55:32,"In related news, states including Texas &amp; Virginia are competing with Delaware to become the best place to go bankrupt. https://t.co/FYp0JCniMd",2020-06-15
2020-06-15 16:33:41,"Citi's US economic surprise index has surged to the highest since its inception in 2003. This, via @xieyebloomberg, gives some fuel to the stock bulls, although I wonder how much has already been priced in. The data is still bad, but it's not as horrendous as most expected https://t.co/osXRFEUgaP",2020-06-15
2020-06-15 16:51:53,"@phire7 @JasonNjoku @FerroTV @Bloomberg There was a parallel view in my household at the same time, with my boys on the couch, trying to distract me instead of doing their reading. #WFH :)",2020-06-15
2020-06-15 17:05:19,Bond traders are now betting the U.S. will narrowly avoid deflation over the next year in the wake of the unprecedented fiscal &amp; monetary stimulus. One-year breakeven rates have turned positive after being as low as -2.27% in April. https://t.co/RlepSDW0br,2020-06-15
2020-06-15 17:47:29,https://t.co/2VbKlERakC,2020-06-15
2020-06-15 18:10:41,"The Fed is getting in on the indexing game, apparently. It's going to start buying corporate bonds, as planned, but according to an index that was created specifically to include bonds that fulfilled its requirements. https://t.co/VaFvbEf91b",2020-06-15
2020-06-15 18:12:16,How soon can an investment firm create an ETF to mimic that index.....,2020-06-15
2020-06-15 18:17:02,"@KevinMich1987 Lol! Yeah my initial thought was $FED, but that's boring. $BRRR is better. Or maybe $JAY after the man himself?",2020-06-15
2020-06-15 18:31:36,"An interesting paper from the Philadelphia Fed on why there's reluctance to create a central bank digital currency. Namely, in a crisis, the paper argues that deposits would flow out of investment banks into the digital currency, torpedoing the banks. https://t.co/LrzTimD7h3",2020-06-15
2020-06-15 18:58:17,"Bonds backed by airport slots &amp; gates. Up next: bonds backed by snack packs, airplane cushions &amp; oxygen masks.... https://t.co/AjUeGilHHP",2020-06-15
2020-06-15 19:01:08,"@trinh_pham13 First part is serious, not the second (yet, that I know of...:) I'm just amused at the fact that you have cruise liners selling bonds backed by islands, airlines selling bonds secured by frequent flyer programs, and now these bonds backed by airline gates &amp; slots. What's left...",2020-06-15
2020-06-15 19:20:27,@WalshonMergers Lolol,2020-06-15
2020-06-15 19:42:07,"”This doesn’t surprise me at all. The Fed has to keep its credibility.” The Fed promised to buy corporate bonds, &amp; now it's making good on that promise: https://t.co/B2YWrrRMp2",2020-06-15
2020-06-15 20:01:35,"Looks like the Fed's announcement today led to a nearly 10% decline in U.S. investment-grade &amp; high-yield bond spreads from already relatively tight levels, based on credit-default swaps. https://t.co/PEIgE8KZrg https://t.co/sgshZ9SbmI",2020-06-15
2020-06-15 20:05:53,@UPFINAcom @mcmahonb Agreed. Maybe people were betting that the Fed wouldn't come through on the program since credit conditions were easy as is...?,2020-06-15
2020-06-15 20:10:10,"@mcmahonb @UPFINAcom This was previously announced, I believe. They just offered up more details &amp; said they were starting it, in addition to the existing ETF buying program.",2020-06-15
2020-06-15 20:16:13,"Corporate-bond defaults have surged to a record high in Q2, even as central banks double down on their support of credit markets. Chart via @SoberLook https://t.co/enDchfYDY5",2020-06-15
2020-06-15 20:19:52,"On one hand, this is actually a good sign, because it means that there's some price discovery and not all companies can get cheap credit regardless of their circumstances. On the other, it suggests that the pain goes very deep regardless of what the Fed does....",2020-06-15
2020-06-15 20:23:50,"From Matt Mish over at UBS: ""We view this largely as the Fed following through on their promise to start ETF and individual bond secondary market purchase. A marginal positive for those that doubted the Fed would go ahead, but not much new. Definitely not a game changer.""",2020-06-15
2020-06-16 08:53:30,"Global oil demand won’t fully recover until 2022 at the earliest, with fuel use remaining 2.5% lower next year than in 2019 due to people flying around less: IEA https://t.co/hREw9omaEI https://t.co/bG1bm2AOHn",2020-06-16
2020-06-16 09:21:59,"""The challenge with a market propped up on the promise of policy and divorced from fundamentals is it leaves investors with low conviction...As a result, markets can become comfortably numb,"" leaving them ""susceptible to flash-crashes and tantrums:"" BofA Global Research analysts",2020-06-16
2020-06-16 09:32:46,"It's not just Davey Day Trader buying the recent rally. Fund managers' June cash levels dropped from 5.7% to 4.7%, the biggest decline since Aug'09, while hedge fund net equity exposure soared to 52% from 34%, the highest since Sept'18: BofA Global June Fund Manager Survey",2020-06-16
2020-06-16 09:35:27,"Just 18% of those surveyed expect a V-shaped recovery vs 64% expecting U- or W-shaped, and while 37% now say ""it's a bull market,"" 53% majority still say ""it's a bear market rally."" Those surveyed say the biggest tail risk remains a 2nd wave of COVID-19.",2020-06-16
2020-06-16 09:49:43,"It's easy to be skeptical of the rally, since we're still mired in a deep global recession, Covid is still a thing &amp; geopolitical tensions are rising between India &amp; China, North &amp; South Korea, China &amp; Norwegian salmon. But good luck betting against monetary &amp; fiscal support... https://t.co/zRRsx30mpV",2020-06-16
2020-06-16 09:51:41,@DanHandex Why is this Fed put different from all other Fed puts...,2020-06-16
2020-06-16 09:53:25,@DanHandex lol,2020-06-16
2020-06-16 10:01:58,"@RoofusMilton The Norwegian salmon angle was not one I saw coming, and yet here we are.",2020-06-16
2020-06-16 10:03:39,"Overvalued &amp; buying anyway, because why fight the Fed, BOJ, BOE, ECB, &amp; governments around the world that are ready, willing &amp; able to print money. https://t.co/3QaVymFMw4",2020-06-16
2020-06-16 10:04:41,@MarceloCerize Well said,2020-06-16
2020-06-16 10:24:25,The Fed has adopted a new &amp; uncomfortable role of potentially having to force defaulted borrowers into bankruptcy or modify credits as part of its Main Street lending facility. Jay Powell is already looking to outsource the role to someone else. https://t.co/aiMW8cImpc,2020-06-16
2020-06-16 12:32:41,"A big beat in retail sales data, rising 17.7% vs the 8.4% estimate. Stock futures rise to session highs. https://t.co/Um4zPns4bL",2020-06-16
2020-06-16 13:44:19,"As many as 25,000 NYC hotel rooms, or 20% of the city's total, might not reopen after the pandemic ends, analysts and hotel owners say. That is equivalent to the entire size of hotel markets in Louisville, Ky., or Jacksonville, Fla. https://t.co/OGlfoC6suW https://t.co/LtZ6BlfNyL",2020-06-16
2020-06-16 14:08:57,Prices on these Ford bond have surged by 27% since April 22. https://t.co/zCZ2gTHXh8,2020-06-16
