Time,Content,Date
2020-03-18 13:29:42,"Liquidation events are the only explanation for activity like this. It is not driven primarily by individual investors or money managers. They are selling, but it doesn't account for this type of activity.

We will see many more of these.

https://t.co/V6MlpsQPMz https://t.co/tYZ1bFvlS4",2020-03-18
2020-03-20 08:23:33,"The average 5 week % change of 21 developed markets (e.g. US, Canada, Germany, Japan, Australia, UK...) is now at -31.3%

This is THE WORST 5 weeks ever for global stock market investors. Worse than even 2008. https://t.co/ConFcFvBdM",2020-03-20
2020-03-20 20:04:20,"The S&amp;P 500 has lost more than 4% on 48 days since 1962.

On the ""best"" of those days, only 26% of NYSE securities advanced on the day.

Today, more than 47% of them rose.

This is the furthest thing from a normal market. It is a liquidation event.",2020-03-20
2020-03-23 01:46:06,"When our esteemed representatives failed to pass the bailout bill in Sep 2008, markets sold off ahead of the rejection, then rallied once the vote was official.

Futures rallied until the Senate actually passed the bill, then went into free fall. https://t.co/SZ7RLCoE4x",2020-03-23
2020-03-23 01:46:06,"Similarities are eerie. Politicians never change. Literally - some of them are the same characters.

https://t.co/o6zZaKeCVW",2020-03-23
2020-03-24 09:22:28,"Investors and traders are frantic.

SPY volume's 1 month average is 180% greater than its 6 month average, shattering all prior records 

The only 3 remotely comparable cases were medium term bottoms in bear markets. The S&amp;P rallied +11%, +11%, and +8% over the next 2 months https://t.co/D30faOSrfC",2020-03-24
2020-03-25 09:52:34,"18 of the past 22 days saw the S&amp;P move at least 2%. This is a record-tying amount of volatility

The only 2 other cases that saw this much volatility were in Nov 1929 &amp; Dec 2008

Both came after a major medium term bottom. $SPX rallied much further over next few weeks &amp; months https://t.co/rqx0zRXlhn",2020-03-25
2020-03-25 09:59:55,"More than 90% of NYSE issues went up yesterday

When so many issues rallied while the S&amp;P was in a bear market in the past, $SPX had a VERY STRONG tendency to rally over the next few weeks and months.

Up 100% of the time over the next year by a median of +29% https://t.co/fRqeqCwevw",2020-03-25
2020-03-25 18:41:27,"If you guys could keep this thing propped up for another hour that would be great, m'kay? https://t.co/VCmt8yEWzO",2020-03-25
2020-03-25 18:43:49,"@dwyerstrategy If he was anything like the dad you are, the world is a much poorer place. Condolences, my friend.",2020-03-25
2020-03-26 20:11:30,"For the past 3 sessions, a minimum of 80% of NYSE issues advanced, and 80% of volume went into those issues.

That's happened twice before in the past 80 years.

The 1st kicked off the mid-80s bull market. The 2nd kicked off the 2009 bull market.",2020-03-26
2020-03-27 09:33:01,"57% of S&amp;P 500 stocks have triggerd a MACD Buy Signal.

Similar to many *HISTORIC* bottoms

$SPX rallied 92% of the time 1 year later by median +18%, NASDQ Composite rallied 100% of the time 6 months later by median +18% https://t.co/6qm935JxzS",2020-03-27
2020-03-28 12:10:46,"Awesome event, congrats on putting this together, JC. https://t.co/1Ga14btGWg",2020-03-28
2020-03-30 14:40:53,"Here are proven ways that will uplevel your trading when using RSI:

https://t.co/lU7bQ2PbNH",2020-03-30
2020-03-30 21:50:49,"@hmeisler @bespokeinvest Depends on how far you look back, but slightly negative, win rate around 45%. Last couple of decades were a coin flip. If below 200-day avg, win rate 36% since 1928.",2020-03-30
2020-03-31 09:46:23,"89% of S&amp;P 500 stocks have now triggered a MACD buy signal: highest in history!

A truly historic day we'll tell our kids about - this *shattered* all prior historical records at 1990, 2002, 2008-2009 and 2019 bottoms https://t.co/jsGwIf4i3Q",2020-03-31
2020-04-02 11:02:31,"Emerging Markets price-to-book ratio is extremely low. 

The only 2 other times it was this low was near the MSCI Emerging Markets Index's bottom in 2002 and 2008 https://t.co/Q5bKEJivpr",2020-04-02
2020-04-03 20:25:21,"Corporate insiders are buying their own stock. And ""smart money"" hedgers are net long more than $10 billion of equity index futures for one of the few times in the past decade.

Should stocks keep falling, it'll be yet another sign we're not in Kansas anymore. https://t.co/2UKRtZ4eGD",2020-04-03
2020-04-03 22:21:24,@SJD10304 You seem to be using Monday for the dates...? https://t.co/XKKYtEH5y6,2020-04-03
2020-04-08 10:44:09,"Companies are doing anything they can to conserve cash, including slashing dividends

The # of media stories mentioning “dividend suspension” SOARED to the highest level ever

Previous high was in Feb 2009, 2 weeks before stocks bottomed &amp; began a *MASSIVE* 10 year bull market https://t.co/xCF3zhuB2R",2020-04-08
2020-04-08 17:07:59,"Citing the idea that this is ""just a bear market rally"" because of an x% rebound while ignoring how much of the decline it retraced is like saying you lost a 5K because you ran a 9 min/mile pace.

If you finished ahead of everyone else, you still won.

https://t.co/6lb3iNWEgB",2020-04-08
2020-04-08 20:16:38,"If you had to pick a movie title that best describes how you personally feel about the market this quarter, which would it be?

Dazed and Confused: 31%
Singin' in the Rain: 6%

https://t.co/zK3y1xQ2rF",2020-04-08
2020-04-09 10:44:39,"Volatility records being SHATTERED: 22 days in the past 7 weeks have seen the S&amp;P move more than +/- 3%

The previous records were in Oct 1932 and Nov 2008. In those 2 cases, the S&amp;P staged *epic* rallies of +40% and +27% over the next year https://t.co/LU3QgVAinj",2020-04-09
2020-04-10 16:45:57,"This week saw an outflow from equities of more than $60 billion. That's around 0.7% of the total asset base. 

It's 50% more extreme than any outflow in almost 20 years, during the best week for stocks in almost 50 years. https://t.co/wbkZNSpHr8",2020-04-10
2020-04-10 19:44:14,"As equity fund investors pulled out this week, ""smart money"" hedgers rushed in.

They're now holding more than $23 billion worth of equity index futures contracts, among the most in a decade. https://t.co/w32CXzZr8B",2020-04-10
2020-04-11 14:42:39,"@hmeisler Up volume is more volatile than up issues, and since the TRIN is a ratio of a ratio, up volume swings the TRIN around.

But recently ""everything"" has been going up or down together, so up issues have had a 99% correlation with up volume, forcing the TRIN to stay around 1.",2020-04-11
2020-04-11 15:12:40,"@hmeisler Yep, but that's precisely the point. When we've had down days, they've tended to be VERY BIG down days, and up issues have been horrific. In a ""normal"" market, up issues don't get that low while up volume does, so the TRIN spikes.",2020-04-11
2020-04-13 20:27:19,"Nasdaq 100 up &gt; 1%. S&amp;P 500 down &gt;-1%.

This has happened exactly 0 times since 1985, before today.

There have been a handful of smaller price changes, all but one leading to gains over the next 2-3 months, FWIW. https://t.co/bCbttsimAQ",2020-04-13
2020-04-14 10:59:08,@Ginkohoz https://t.co/bS7X5H1blW,2020-04-14
2020-04-14 16:07:44,"It's hard to find a group that's more negative on Wall Street than Wall Street itself.

Analysts have downgraded estimates for S&amp;P 500 stocks at the fastest pace in a decade, by a factor of 4.

https://t.co/TMeoUIyMH7",2020-04-14
2020-04-14 18:57:18,"Volume is relatively weak in stocks that are advancing today, so the Arms Index (aka TRIN) is spiking to a degree never before seen with such a big day in the S&amp;P 500.

Lesser extremes were not a good reason to doubt the rally. https://t.co/C75TjQS78G",2020-04-14
2020-04-15 11:22:34,"Short term headwinds for stocks:

Our $SPY Optimism Index has reached 98, the highest level in almost a decade

When short term optimism was this high in the past, the S&amp;P usually pulled back in the short term https://t.co/EUUyGIQQLE",2020-04-15
2020-04-16 20:26:05,"The S&amp;P 500 closed up more than 0.5%.

And yet more than 70% of volume on the NYSE flowed into declining securities (thanks, GE).

That's only happened twice before in 58 years (in November 2007 and October 2008).",2020-04-16
2020-04-17 10:47:45,"Sentiment has come back with the stock market's rally as a *RECORD* number of media stories mention ""back to normal"". 

Many of these stories are from the same people calling for another market crash at the bottom in late-March https://t.co/TrSHcsxupv",2020-04-17
2020-04-17 19:36:59,"As of Tuesday, hedgers were holding $42.7 billion worth of equity index futures.

That's an all-time high. https://t.co/tt5RBJM4gK",2020-04-17
2020-04-21 10:46:50,"Everyone is crowding into the growth/tech trade at the worst possible time

Russell Growth/Value ratio's 14 week RSI is extremely high right now. This only happened:

Oct 1980: stocks tanked 1981-1982
2000: stocks crashed 2001-2002
2007: stocks crashed 2008 https://t.co/VveVs7sE4v",2020-04-21
2020-04-23 10:40:13,"Investors' &amp; traders' love affair with tech continues as the NASDAQ 100 outperforms

16 of the past 17 weeks have seen the NASDAQ 100 / S&amp;P 500 ratio's RSI exceed 70!

The only other time tech persistently outperformed this much was at the height of the *dot-com bubble* in 2000 https://t.co/w99v4I5u0L",2020-04-23
2020-04-23 16:49:34,"The number of adverse actions, like reverse splits and delistings, in energy and oil funds is profound.

Likely the most for any group of funds, ever. At least in such a short time span (even including volpocalypse from 2018).

https://t.co/3pDxDKhn99",2020-04-23
2020-04-25 13:14:10,"So many comparisons like ""the economy today is worst since 2008/1930s""

Economic fear is rampant, with the # of media stories mentioning ""Great Depression"" near all-time high

The only other time this happened? Jan 2009: stocks fell more over next 2 months before long term bottom https://t.co/4kuc0b6Hvm",2020-04-25
2020-04-25 14:03:44,"This is an interesting read. When EW lines up with sentiment extremes, it can be very effective.

https://t.co/zxIVrtjeva

(we get nothing from the book, it's just an interesting history)",2020-04-25
2020-04-27 16:52:40,"With the combination of a soaring market and free commissions, retail trading activity went parabolic to start the year.

The pandemic didn't stop it.

https://t.co/a3wQjfBoVH",2020-04-27
2020-04-27 20:02:09,"Free credits - cash available to be borrowed against stock holdings - jumped by more than 10% in March. Margin debt dropped by more than 10%.

The only other month in 60 years where this happened was October 1987. https://t.co/hx3SPxjxBH",2020-04-27
2020-04-29 10:43:04,"Internet stocks are *extremely* popular:

A 20 day average of our Optimism Index for the Dow Jones Internet Index (40 biggest internet stocks) is at the HIGHEST level in a decade

Coupled with the fact that the internet index has made a flat top since Jan 2018... https://t.co/0RCOeNCSbT",2020-04-29
2020-04-30 10:42:21,"Our IWM Optimism Index (for small cap stocks) has reached 99, the highest level *EVER*

The 2nd highest reading was in Oct 2011, when stocks fell -12.8% over the next month. Less extreme readings also led to pullbacks https://t.co/WF67uR9EsJ",2020-04-30
2020-04-30 19:33:39,"Active investment managers went to more than 70% net long this week, despite a still-downtrending market.

That happened in Jan &amp; May 2008 with ill effects.

Again in Jan 2019 during the v-bottom.

So maybe the best tell is how the market responds short-term to optimism. https://t.co/aDOsAkWt1o",2020-04-30
2020-05-04 20:41:35,"The S&amp;P 500 was up more than 0.4% on Monday. But...

On the NYSE, there were more declining than advancing stocks. More down volume than up volume. More 52-week lows than highs.

That's happened 21 times since 1965. A month later, the S&amp;P was higher 7 times.",2020-05-04
2020-05-05 12:02:08,"@hmeisler Yes, in 2015. FWIW, the BRK/SPX ratio turned up immediately after this and rose for years. People (in aggregate) never change.

https://t.co/YUQrJZ7xJt",2020-05-05
2020-05-06 17:07:03,"It's been 83 years since the tragedy, a reminder that hubris in science and markets rarely end well. https://t.co/lrW71DcQyy https://t.co/fcwPWQuiAA",2020-05-06
2020-05-07 11:50:55,"S&amp;P Growth vs. Value ratio:

The HISTORIC outperformance of growth vs. value right now can only be compared to Dec 1999 and Feb 2009.

Interestingly enough, regardless of whether the next move was a bear market or bull market, both historical cases saw growth underperform value https://t.co/iDtIwKSxti",2020-05-07
2020-05-07 20:42:36,"The go-to fund for tech stocks just hit a $100 billion market cap.

The go-to fund for the S&amp;P reached that milestone in 2007. If you're looking for bear porn, here ya go. https://t.co/vHkFQN88J7",2020-05-07
2020-05-08 19:44:14,"Speculators are *still* betting against this rally.

They're again holding more than $40 billion of equity index futures net short. 

They tried this in early 2019, too. https://t.co/4t9auJjT1t",2020-05-08
2020-05-09 15:13:30,"Investors and traders love tech:

The NASDAQ 100 vs. MSCI Emerging Markets ratio is at its highest since the peak of the dot-com bubble https://t.co/b2TqAkoQk7",2020-05-09
2020-05-09 18:28:57,Wondering how long it's going to take to get this moving again. https://t.co/X1xWtx8NJz,2020-05-09
2020-05-12 10:41:33,"Sentiment towards tech stocks is at once-in-a-decade levels:

In bear markets, this was a disastrous sign for equities
In bull markets, it either led to consolidations or pullbacks https://t.co/vzWAhhi46y",2020-05-12
2020-05-14 10:54:54,"What the smart money is saying:

David Tepper: this is the 2nd most overvalued stock market ever
Buffett: hasn't made any big investments
Druckenmiller: risk-reward in stocks is the worst he's seen

Meanwhile, S&amp;P 500 forward P/E ratio is at its highest since the late-1990s https://t.co/DGIM91PDxy",2020-05-14
2020-05-14 12:31:03,"""The truth is found when men are free to pursue it."" - FDR

Retail traders are likely finding that the truth of trading is hard, now that they're free to pursue it.

And pursue it they have, setting activity records every month. https://t.co/VgmQpScb8o",2020-05-14
2020-05-16 12:55:11,"This week, the smallest of options traders opened 14.5 million contracts betting on higher prices (buying calls and selling puts). 

That's a record high. As @ReformedBroker would suggest, it's the Davey Daytrader effect.

On leverage. https://t.co/jCvIpik2lm",2020-05-16
2020-05-16 13:35:55,"@ukarlewitz Most of those are included in this model, and you're spot on - a very mixed bag. https://t.co/aJQCskAKdr",2020-05-16
2020-05-16 13:36:57,@bluejays1014 @ReformedBroker 10 contracts or fewer per trade,2020-05-16
2020-05-16 13:38:36,"@Norseman1 @ReformedBroker yes, in the futures, speculators are heavily net short, which is odd, normally the two data sets move together. sometimes almost everything agrees...this is not one of those times",2020-05-16
2020-05-18 20:00:04,"They showed up, but not enough to push the TICK below -500... https://t.co/Y1VLLAP7UY",2020-05-18
2020-05-20 10:58:49,"The Gold Miner Index is up 77% over the past 2 months.

The only other time this happened? 

December 2008, after which the Gold Miner Index still surged another 54% over the next year https://t.co/KITzcWAWTr",2020-05-20
2020-05-20 16:18:53,"For the first time in months, less than half of major world indexes are in bear markets.

https://t.co/mWKF0XLZGb",2020-05-20
2020-05-21 13:27:28,"Over the past 3 days, options traders have bought (or sold) twice as many equity calls as puts. The S&amp;P 500 is still below its 200-day average.

This kind of (potential) optimism during a downtrend hasn't happened since November 2002.",2020-05-21
2020-05-22 10:45:58,"The dash towards growth &amp; tech:

Russell Growth/Value ratio's 14 month RSI right now is among the *HIGHEST* readings ever.

This only happened:

Feb 1980: stocks crashed next month in March 1980
Dec 1999: near end of dot-com bubble
July 2015: stocks crashed next month in Aug 2015 https://t.co/voaidL0Lg9",2020-05-22
2020-05-23 11:21:53,"Volume spiked in March and is now falling.

SPY's volume is now -64% below its 3 month average, while the S&amp;P is under its 200 dma

When this happened over the past 20 years, U.S. stocks ALWAYS pulled back over the next 2 months, sometimes *very sharply* https://t.co/BwGU4QOOGe",2020-05-23
2020-05-23 13:54:35,"It's a retail investor trading orgy.

The number of accounts, trading activity, and options speculation has never been higher among the bored-at-home-wearing-sweatpants crowd. https://t.co/zr7ZIG22PE",2020-05-23
2020-05-23 13:54:36,"There are some kinda-sorta offsetting indicators (AAII survey, small speculators in index futures, fund flows) but Twitter is not the place for nuance.",2020-05-23
2020-05-27 10:47:48,"An extremely large percent (85%) of Russell 2000 stocks are above their 50 day moving average. 

Too much of a good thing?

In recent years this ALWAYS led to a pullback in small cap stocks over the next 2 months https://t.co/ZxdkFvYDNG",2020-05-27
2020-05-28 19:15:14,"Oddities. Today would be the 4th-largest gain in the S&amp;P 500 on a day the TRIN was above 2 (down volume is swamping up volume).

The Cumulative New High - New Low Line is still pancake-flat despite a ~ 40% jump in stocks. Bulls need to see this curl up. https://t.co/TfuvfpZR5Q",2020-05-28
2020-05-30 11:11:16,"A once-in-a-decade tech rally: 

NASDAQ Composite's 2 month rate-of-change is among its HIGHEST LEVELS EVER

What's easy (chasing the hottest trend) isn't usually what's profitable https://t.co/R1SfVK2P4W",2020-05-30
2020-06-02 19:13:02,"The emerging markets fund $EEM has been up at least 1.7% for 3 straight days.

It's done this 5 times since inception. Two months later, it was higher all 5 times averaging a whopping 13.6%. https://t.co/08dAk4zfKb",2020-06-02
2020-06-03 18:37:44,"The Nasdaq Composite is within 1.5% of its 52-week high after a 30% plunge (from a 52-week high). It's done this 4 other times.

It took 13, 5, 2, and 12 days before it closed at a new high (it never failed). It added at least another 6% over the next 3 months every time.",2020-06-03
2020-06-05 00:03:53,umm... https://t.co/mvKa3fZiXw,2020-06-05
2020-06-05 15:00:43,"Percent of each in bear markets:

World indexes: 14%
U.S. sectors: 9%
U.S. industries:  17%
S&amp;P 500 stocks: 48%

All are plunging this week. https://t.co/UtCk1szTUq",2020-06-05
2020-06-06 13:16:15,"This is stunning.

At the peak of speculative fervor in February, small traders bought to open 7.5 million call contracts.

This week, they bought 12.1 million.

Watch what people do, not what they say. They're full-bore bullish, on steroids. https://t.co/T1v74xq1Of",2020-06-06
2020-06-07 15:14:35,@HegelianThe The source is on the chart...OCC,2020-06-07
2020-06-07 15:15:41,"@nealreasland No, but past research has shown that most traders buy options within 60 days of expiration. Haven't seen anything recent about it.",2020-06-07
2020-06-07 15:21:28,"@AndrewThrasher Right, it's separate from the futures or options on futures. This was strictly equity options. It does NOT square with positioning in futures. The few times there was a divergence like this, though, it favored the options traders being the better contrary indicator.",2020-06-07
2020-06-09 13:25:29,"The tiniest of options traders are in a speculative frenzy.

Davey Daytrader @stoolpresidente knows that ""stocks only go up.""

Potus refuses to be left behind. https://t.co/YXjVr4H58I",2020-06-09
2020-06-10 12:16:24,"@jfreed23 A drop in the Short-term Optimism Index. It's all based on relative values, and risk will only be high at the highest of very short-term optimism extremes.",2020-06-10
2020-06-10 14:13:15,"Apple $AAPL is trading for nearly $351/share.

Analysts think it's worth $318/share.

The only time in the past decade when the largest stock in the U.S. ran so far ahead of analysts was January of this year.

When they start rushing to upgrade their price targets, watch out. https://t.co/Tw2qjGoRCl",2020-06-10
2020-06-11 10:43:18,"The NASDAQ 100 has remained above its 20 day moving average (short term uptrend) for 46 days, one of the *longest streaks* in history

History has not been kind to stocks when this happened in the past (everyone fell in love with tech stocks). Get ready for a regime change. https://t.co/7WZYQlyDYa",2020-06-11
2020-06-13 11:33:13,"Another historic condition:

56% of NASDAQ 100 stocks triggered MACD sell signals. One of the biggest spikes of all time (only 8 historical days got this extreme)

This happened before many pullbacks/corrections. The last time this happened was at the start of 2018's Volmageddon https://t.co/CRuyEPWxvP",2020-06-13
2020-06-13 12:36:59,"Insatiable. Incessant. Insane?

Small options traders shrugged off Thursday's carnage and added to their leveraged, expiring speculative bets.

The net number of calls minus puts bought to open is now TWICE as high as the prior peak in February. https://t.co/cfGMaDggnn",2020-06-13
2020-06-16 10:54:56,A record breaking 56% of S&amp;P 500 stocks are on a MACD sell signal now! https://t.co/3cTCIKXXpK,2020-06-16
2020-06-19 10:42:25,"Put/Call ratio is at the 19th most overbought day in 20 years. 

Few days ever reached such an extreme level. This is even more extreme than at the stock market's top in *February 2020*

This is an important risk for equities - monitor carefully. https://t.co/uV719FM0yx",2020-06-19
2020-06-19 10:44:15,@exileofthemain There are quite a few sources. You can get it from StockCharts or Bloomberg,2020-06-19
2020-06-19 13:33:14,"The Nasdaq has suffered only 4 down days in the past month, while hitting a new high at some point during that streak.

Its ability to add meaningfully to gains short-term hasn't been great lately, but overall a decent sign of momentum.

@sharkbiotech https://t.co/VoXmVqh0TK",2020-06-19
2020-06-24 10:44:24,"NASDAQ's rally has pushed it *16% above its 200 dma*, while only 45% of NASDAQ members are above their 200 dma!

There is only 1 other time this happened (big NASDAQ rally on weak breadth):

Feb 2020, just before stocks crashed

Only difference? Breadth now is *WORSE* than in Feb https://t.co/0iFQZN3qmO",2020-06-24
2020-06-24 13:04:59,"@aztecs99 @johnfcarter Well, of course...it's also different that we're in a global pandemic when we weren't (knowingly) in February. The comment is only comparing 2 points - % above avg, and participation.",2020-06-24
2020-06-26 10:44:14,"Traders are throwing caution to the wind amidst the mad scramble for everything GROWTH:

The MSCI World Growth/Value ratio's 14 month RSI is at its *highest level* ever! (higher than in 2000 and 2007)

Growth &amp; tech seems at risk of a big shakeout here - remain on high alert. https://t.co/r9xrf5lKab",2020-06-26
2020-06-26 19:20:29,"Panic in the air.

Inverse ETFs like QID and SH are seeing a jump in volume, accounting for more than 1.5% of total volume.

That has been a pretty much perfect sign of a short-term pessimistic extreme, except for that nasty bit in late Feb - early Mar. https://t.co/HqqYzG7Lpl",2020-06-26
2020-06-27 15:55:49,"Wild EXPLOSION in speculation:

NASDAQ / S&amp;P volume ratio has gone through the roof, and is now higher than at the peak of the dot-com bubble!

For those who are old enough to remember, most traders who got rich quick during the dot-com bubble also lost their shirts in the crash https://t.co/JigxFj7tgh",2020-06-27
2020-07-01 10:55:52,"What a year it's been for stocks.

The S&amp;P crashed more than -19% in Q1 and surged more than +19% in Q2. Insane volatility

The only other times in history when this happened?

Q3 1932 (Great Depression)
Q2 1938 (Great Depression)",2020-07-01
2020-07-01 19:14:26,"If you're confused, you're not the only one.

The standard deviation in S&amp;P 500 year-end price targets among Wall Street strategists is nearly 250 points.

That's more than twice as large as the average deviation over the past 20 years.

https://t.co/52irH5HOHU",2020-07-01
2020-07-01 19:50:03,"Buffett has lost his touch (lol).

That consensus opinion is why Berkshire is trading at a 23% earnings yield discount to the S&amp;P 500. https://t.co/RTepYePfsD",2020-07-01
2020-07-02 23:58:22,"@McClellanOsc Lol, good question. Never tried to look through the speech archives. It would probably end up looking like Clockwork Orange.",2020-07-02
2020-07-06 20:04:51,"The S&amp;P 500 fund, $SPY, has been up at least 0.5% for 5 straight days.

That's tied for the longest streak since its inception.",2020-07-06
2020-07-07 10:42:38,"We’re seeing truly rare breadth readings.

The percent of emerging market stocks above their upper Bollinger Band has spiked to its highest level ever!

From Robinhood traders to tech stock speculators to Chinese investors, people are throwing caution to the wind https://t.co/Iz9LJuZz4L",2020-07-07
2020-07-08 15:06:52,"He's on a roll again.

When @realDonaldTrump has 6 or more positive tweets about stocks within a week, the S&amp;P 500's median 2-month return was -1.1%. https://t.co/lJvDszhwzr",2020-07-08
2020-07-08 19:11:58,"By popular request.

Here is a sum of every @realDonaldTrump tweet about the NASDAQ.

Go Go Gadget rally! https://t.co/5QONKUi4FI",2020-07-08
2020-07-09 10:48:22,"China is now the ""no way I can lose"" market

Meanwhile, China's Volume Speculation Index, which looks at how much volume is flowing into Chinese vs. U.S. equities, surged

In the past, this was bearish for Chinese stocks long term. When everyone &amp; their grandma is buying China... https://t.co/80jS2bYYOp",2020-07-09
2020-07-09 15:37:28,"Oh gawd, a Twitter spat? I try to avoid this at all costs because it never works and nobody cares. Ugh.

But this needs to be addressed.

https://t.co/8FfnAFK38C",2020-07-09
2020-07-09 15:37:29,"A year ago, @MacroCharts approached me (Jason) about starting a research service. I gave him advice and he’s run with it, seemingly doing well. More power to him.

He posts interesting charts and has nailed market moves more than once. Kudos.",2020-07-09
2020-07-09 15:37:29,"We discussed working together, but nothing came of it, primarily because of issues I’ve noticed with his work, and shared my concerns with him. 

Once Troy joined, MC got his nose out of joint.",2020-07-09
2020-07-09 15:37:29,"We follow some similar metrics, and he has directly posted research the day after we posted it. This is just one of many examples we could point to. https://t.co/lO3AXOBg5q",2020-07-09
2020-07-09 15:37:30,"Anyone who cares can go back and look at the accounts to see the overlap in content, or especially our subscription content versus his free content a day or two later.

It's...interesting.",2020-07-09
2020-07-09 15:37:30,"We haven’t reported @MacroCharts to the “twitter police” because, well, we’re adults. People copy ideas or content all the time. It's rampant on FinTwit and blogs as former Wall St people start research services.

Not much we can do about it, based on 20 years' experience.",2020-07-09
2020-07-09 15:37:30,"We've been posting charts and data like this on Twitter for 13 years. MC started in 2019, using the same concepts and visuals, and now thinks he has a monopoly on it.

Dear Lord.",2020-07-09
2020-07-09 15:49:02,"@MacroCharts JFC, do you really want me to post the email? OK, here it is. I will block out your email for now. I guess it's unfortunate I didn't feel the need to record our phone calls.

I have a very thick skin, but if you try to sully my reputation I will go all out. https://t.co/WaT0nDVNpV",2020-07-09
2020-07-09 20:17:08,@conorsen He has a point...especially when stocks are up.,2020-07-09
2020-07-10 01:32:37,"Margin trading in Chinese shares now accounts for about 30% of the turnover value of the Shanghai Composite.

That's high and shows speculative fervor, but it hasn't been a consistent sign that those stocks necessarily had to decline. https://t.co/3NwMnEU3Br",2020-07-10
2020-07-10 10:37:24,"This rally is ALL tech.

While 76% of NASDAQ 100 members are above their 200 dma, less than 40% of S&amp;P members are above their 200 dma. Tech is trying to lift up the index, other stocks aren't participating.

This has pushed the gap in breadth to an all-time high.  Worrisome? https://t.co/tqMtoc4boA",2020-07-10
2020-07-10 13:10:41,"Extreme breadth readings in emerging markets:

Speculators rushed headlong into emerging markets, pushing a RECORD percent of emerging market stocks to overbought levels (RSI &gt; 70) https://t.co/Ds5ElXXyRP",2020-07-10
2020-07-11 10:40:41,"@hmeisler Great observation Helene. At the same time, the NASDAQ ramped higher nonstop https://t.co/5doFXt5tO7",2020-07-11
2020-07-11 10:46:50,"China's explosive rally pushed China's Fear/Greed Index to the highest level in years. 

Such extreme readings were only seen at multi-year peaks in 1992, 2007, &amp; 2015

h/t @C_Barraud for pointing this out https://t.co/kthhiiF30Y",2020-07-11
2020-07-13 10:41:07,"A quick look at everything growth: 

MSCI World Growth Index's Fear/Greed indicator is at the highest level EVER, higher than in 2000. 

The world is all greed, no fear! https://t.co/kVgphJG4Kg",2020-07-13
2020-07-13 17:06:44,"It's rare to see options traders price in *higher* volatility as stock prices rise.

The Nasdaq 100 is up more than 1%, and yet the VXN is up more than 8% (big assumption that we close as is).

How rare is that? Never happened before today.",2020-07-13
2020-07-13 19:18:54,"Contrary to popular opinion, Robinhood traders are often contrary themselves, buying into declines and pulling back on rallies.

Not so in $TSLA.

The 5-day growth in # of users just spiked to a record. The only other time this happened during a rally was early Feb. https://t.co/zXMcOSPZu8",2020-07-13
2020-07-13 20:07:18,"The Nasdaq 100 rallied more than 2% intraday to set an all-time high, then reversed to close down by more than 1%.

It's done that twice. Today was one.

March 7, 2000 was the other. https://t.co/zEJoOrf6JZ",2020-07-13
2020-07-15 08:53:58,"S&amp;P 500 pure Growth/Value ratio is at its highest since 2000.

h/t @BloombergTV https://t.co/6EKERW4UAR",2020-07-15
2020-07-16 12:35:03,"The S&amp;P 500 just moved to within 5% of a 52-week high.

More than 60% of stocks in the index are more than 10% below their own highs.

This hasn't happened since September 2000. https://t.co/kh3llg3W3f",2020-07-16
2020-07-17 15:54:27,"The Nasdaq 100 is on track for a 2% weekly loss. The S&amp;P for a 1% weekly gain. Both are within 5% of their highs.

The last time this happened was the week ending March 17, 2000.

Hopefully this doesn't make @fundstrat 's head explode.",2020-07-17
2020-07-17 15:55:49,"For the record, the only other week in their history when this triggered was Sep 15, 1995. Slight loss over the next month, then rally resumed.",2020-07-17
2020-07-20 13:11:38,"The Nasdaq 100's seasonal peak is...today.

This is a tertiary factor at best. But still a headwind. https://t.co/PrnVhpK4x0",2020-07-20
2020-07-20 19:31:16,"The Nasdaq is up more than 2% to a 52-week high.

Fewer than 53% of stocks on that index are rising today.

This last happened in February 2000. Of the 7 dates in its history, 6 of them were in 1999-2000. https://t.co/qjKKGcfx4C",2020-07-20
2020-07-20 20:10:53,"We have reliable breadth data going back to 1962.

In all that time, there have been 5 other days when the S&amp;P 500 was up 0.75% or more and yet there were more decliners than advancers (issues and volume) on the NYSE.

All but one of those dates were in 2000 and 2008.",2020-07-20
2020-07-20 20:12:28,The other (besides today) was in January 2016. https://t.co/ZYWhdHX7Xy,2020-07-20
2020-07-21 18:41:12,"The top 5 stocks in the S&amp;P 500 make up more than 20% of the index for the first time in 40 years.

They have added 5% in relative market cap over the past year.

That's now a faster growth rate than the year-that-shall-not-be-named. https://t.co/cphqiWrqxD",2020-07-21
2020-07-22 10:43:08,"This is unprecedented. 

A record-shattering 15 of the past 18 weeks have seen VIX fall.

Even less extreme historical cases led to subsequent VIX spikes and stock market pullbacks. https://t.co/HPzyPOZyix",2020-07-22
2020-07-22 12:55:48,"Silver's spike *has* to be a good sign for stocks. Industrial metal, economic growth, blah blah.

Well, let's see. The metal has spiked like this 18 times since 1970.

3-6 months later, the S&amp;P 500 rose 2 times, median return -1.6%.

Theory only goes so far in auction markets.",2020-07-22
2020-07-22 17:50:27,"Per ICI, a ~$17 billion outflow from domestic equity funds last week. That's the 11th-largest on record.

This does not at all fit with the ""excessive optimism"" narrative formed by most other measures.",2020-07-22
