Time,Content,Date
2020-07-21 14:57:30,"Morgan Stanley has become the first U.S. bank to start measuring the emissions generated by the businesses it lends to and invests in, the bank said in a press release.

https://t.co/Or3MF2pk3j",2020-07-21
2020-07-21 15:11:40,"Depressed global demand for liquefied natural gas (LNG) continues to drive buyers of U.S. LNG to cancel cargoes for loadings in September, sources in the industry told Reuters on Tuesday.  

https://t.co/bMIZqJFwI8",2020-07-21
2020-07-21 18:15:59,"Despite the bearish sentiment in global gas markets, Israel is moving fast to capitalize on big gas finds such as the Tamar and Leviathan fields

https://t.co/JRopJ9vKFI",2020-07-21
2020-07-21 18:30:11,"The Tesoro High Plains Pipeline was also ordered shut in early July, after 67 years of operations, by the U.S. Interior Department’s Bureau of Indian Affairs

https://t.co/wBAruL6NRx",2020-07-21
2020-07-21 19:10:01,"Oil prices hit a four-month high on Tuesday as the promise of major stimulus packages in the EU and the U.S. counter-balanced an increase in COVID cases.

https://t.co/YQ38E3n7ZW",2020-07-21
2020-07-21 20:03:17,"The ratio between gold and oil prices has been a tried and true indicator for the future of crude prices, and right now that ratio is not looking too promising for oil

https://t.co/vxWkVYMamW",2020-07-21
2020-07-21 21:28:23,"Money managers and professional traders aren’t rushing to buy crude as the continued uncertainty about the COVID-19 pandemic makes traders hesitant to take a position

https://t.co/bZRQH0SflD",2020-07-21
2020-07-21 23:08:05,@JKempEnergy Crap! they almost killed my favorite energy reporter,2020-07-21
2020-07-22 14:39:01,"The federal government should take steps against Saudi Arabia and Russia’s dumping of oil on the American market during the Covid-19 crisis, the chairman of the Texas Railroad Commission has said

https://t.co/pyMfCc5KP4",2020-07-22
2020-07-22 14:45:09,"The UK oil industry has slammed the government for refusing to provide it with the means for blanket testing for Covid-19,

https://t.co/Oen0SFtzW6",2020-07-22
2020-07-22 15:53:40,"Crude oil prices fell further today after the Energy Information Administration reported a crude oil inventory build of 4.9 million barrels for the week to July 17.

https://t.co/TNfCDA813I",2020-07-22
2020-07-22 16:00:27,"Canadian pipelines are not longer overflowing as drillers are seemingly in no rush to bring back production they shut-in earlier this year

https://t.co/rGJuerYH7I",2020-07-22
2020-07-22 17:30:54,"Oil prices jumped to a four-month high on Tuesday, rallying on hopes of economic stimulus. However, the uncontrolled spread of the coronavirus in the U.S. puts something of a ceiling on prices for the time being.

https://t.co/0RB0xUpb3H",2020-07-22
2020-07-22 17:40:05,"The U.S. Environmental Protection Agency (EPA) is expected to propose on Wednesday a first-ever rulemaking for emission standards for commercial aircraft, Reuters reported, citing officials.

https://t.co/4HYkT9ysr7",2020-07-22
2020-07-22 18:43:14,"Texas has a poor record when it comes to excessive gas flaring practices, but new tech and tight policy could signal the beginning of the end of flaring in the lone-star state

https://t.co/PYeqSEmxIM",2020-07-22
2020-07-22 18:50:05,"The Odessa Development Corporation (ODC) launched this week ‘The Permian Fuels America’ task force to protect the U.S. industry from oil market manipulation initiated by other countries

https://t.co/453RPw9Wkq",2020-07-22
2020-07-22 19:43:14,"The EU's historic green stimulus plan attracted both praise and criticism, with some environmentalists arguing that it didn't go far enough

https://t.co/t2Zx92h12J",2020-07-22
2020-07-22 20:20:15,"Guyana burst onto the international oil scene with a string of high profile auctions, but political instability threatens to derail its energy ambitions

https://t.co/xwEsXrv5ww",2020-07-22
2020-07-22 21:43:56,"Russia is considering whether to adopt a kind of state oil hedging program, similar to Mexico’s oil hedge, to protect government revenues from oil price crashes in the future.

https://t.co/vqNUIxWsvB",2020-07-22
2020-07-22 22:12:45,"The U.S. shale patch, once a cash-cow for fracking giant Halliburton, is no longer the main growth driver for the oilfield services company

https://t.co/Jwt454CzcP",2020-07-22
2020-07-22 22:47:26,"Breaking: Tesla chooses Austin, Texas as location for new Gigafactory

The company's stock soared earlier today after it reported a 4th consecutive GAAP profit  $TSLA #Texas #Gigafactory #EVs  #Musk",2020-07-22
2020-07-22 23:22:10,"The COVID-19 crisis has completely transformed our entire way of life, and it’s even forced Wall Street to completely re-evaluate its investment priorities

https://t.co/zmwjJ1uYYV",2020-07-22
2020-07-23 14:54:21,"“We are not there yet in terms of fundamentals for the next leg higher,” analysts at Barclays Commodities Research wrote in a note, as carried by Reuters.

https://t.co/iKhyotciIR",2020-07-23
2020-07-23 15:05:09,"Despite factory shutdowns due to the pandemic, Tesla posted on Wednesday a surprise net profit for the second quarter, beating analyst expectations and reporting its fourth consecutive quarter of net profits.  

https://t.co/RzkvORbn5L",2020-07-23
2020-07-23 17:58:10,"Somalia’s government has announced that it will hold its first-ever offshore licensing round this August, marking the birth of what could be Africa’s most adventurous oil frontier

https://t.co/gVgtVW5tLF",2020-07-23
2020-07-23 18:05:08,"More a tenth of gas flares in the Permian play tend to malfunction and release unlit methane into the atmosphere, the Environmental Defense Fund has reported, based on a new aerial survey.

https://t.co/oESvULlBfn",2020-07-23
2020-07-23 20:35:54,"Despite promising estimates of Colombia’s oil potential, the country’s fracking ambitions are facing significant public backlash which could jeopardize its economic plans

https://t.co/BZsR6EtBq9",2020-07-23
2020-07-23 21:17:15,"A major insurance company dropped coverage for the Trans Mountain expansion project, an oil pipeline seen as vital to the growth of Canada’s oil sands

https://t.co/cYt3skjvXG",2020-07-23
2020-07-23 21:56:11,"Reduced oil demand and enough space on typically congested pipelines sent Canada’s crude-by-rail exports plummeting to their lowest levels in four years in May, data from Canada Energy Regulator showed.

https://t.co/PMIrQ4yffP",2020-07-23
2020-07-23 22:54:02,"Spending on oil and gas, and coal is still higher among members of G20 than spending on renewable energy

https://t.co/8hAHR6bSQx",2020-07-23
2020-07-24 00:23:25,"Apple, Google, and even some of America’s leading automakers are completely shifting gears to accommodate investors’ demands to conform to this new financial reality

https://t.co/laeXG0WLVb",2020-07-24
2020-07-24 14:20:26,"Oil producers such as Iraq, Russia, and the UAE are lowering their crude oil prices to make it salable as demand from Asian buyers remains lukewarm, Bloomberg reports, citing traders.

https://t.co/RssAmU1ET7",2020-07-24
2020-07-24 15:28:30,"Russia’s gas giant Gazprom will start producing “clean”, that is, zero-emission, hydrogen beginning in 2024 under a new government plan to develop a hydrogen economy.

https://t.co/P4xA6n9Rz1",2020-07-24
2020-07-24 15:35:05,"A new social distancing app has taken Canada by storm, receiving over half a million downloads in a single month

https://t.co/qCTsh0HMsl",2020-07-24
2020-07-24 18:17:42,"Russia’s central bank doesn’t think that copying the Mexican oil hedge is a good idea, the Governor of Bank of Russia, Elvira Nabiullina said at a news conference on Friday

https://t.co/AeWpZQBYGJ",2020-07-24
2020-07-24 19:37:31,"Oil prices have once again fallen back to the $40 mark as the EIA bearish data that dampened optimism in markets

https://t.co/sLTZ8nYBd3",2020-07-24
2020-07-27 15:26:07,"After rising at the start of the session, oil prices made a U-turn on Monday morning and slipped as rising coronavirus cases in many countries and stalling commercial flights recovery raised concerns about oil demand recovery.

https://t.co/vOi1je57Dr",2020-07-27
2020-07-27 17:20:26,@JavierBlas A clear sign that China must first draw down current inventory levels before it starts buying up more Urals/ Mid-East grades,2020-07-27
2020-07-27 18:21:21,"China’s announcement to build two large hydropower facilities in Pakistan are the next big step in the country’s Belt and Road project

https://t.co/hmE79i2tZF",2020-07-27
2020-07-27 19:22:06,"Ecuador is notorious amongst oil and gas investors for being both risky and unprofitable, but it is now attempting to change that reputation to save its economy

https://t.co/y9vMOP6Z4h",2020-07-27
2020-07-27 20:28:32,"The aviation industry has been one of the hardest hit sectors during the COVID-19 pandemic, and a full  recovery in jet fuel demand will likely take years

https://t.co/uFM4nOQ3UJ",2020-07-27
2020-07-27 22:25:16,"Equinor is one of the few oil companies that managed to turn a profit during the oil price crash, with its adjusted net income for the second quarter beating expectations by $900 million

https://t.co/m6zZfei0JR",2020-07-27
2020-07-27 23:08:20,"Iran’s Petroleum Ministry awarded a US$1.3 billion development deal to China to more than double oil production at the supergiant South Azadegan oilfield

https://t.co/HBAnrLsByC",2020-07-27
2020-07-28 14:07:19,"OPEC is considering the possibility of permanently lower oil demand, taking into account that COVID-19 may have structurally changed growth expectations

https://t.co/BWBGAv3Ysq",2020-07-28
2020-07-28 14:48:26,"President Donald Trump has nominated two candidates for the vacancies at the Federal Energy Regulatory Commission that have remained unfilled for two years now—and the nominations are not just Republicans.

https://t.co/TmPOLvjJP5",2020-07-28
2020-07-28 15:07:14,"European majors Eni, BP, and Total have successfully tested a new natural gas discovery in Egypt’s shallow waters, the Italian company said on Tuesday, commenting on its find that adds to Egypt’s already sizeable natural gas resources.

https://t.co/C66roR6cXz",2020-07-28
2020-07-28 17:27:32,"One of the world’s oil giants sees carbon capture and sequestration as a smart pathway for hitting a number of targets.

https://t.co/evo97Bl7sL",2020-07-28
2020-07-28 19:21:16,"Oil prices have remained range-bound for the past several weeks, with the market in limbo as another COVID wave looms.

https://t.co/A6tCejzxST",2020-07-28
2020-07-28 21:49:20,"Hedge funds and institutional oil buyers are offering some respite to refiners which have seen demand for their products collapse in the wake of the COVID-19 pandemic

https://t.co/UnzMuBHNiE",2020-07-28
2020-07-28 23:11:01,"The fate of the $2-trillion auto industry is now sealed: In this double disruption that’s defying the global pandemic, Tesla (NASDAQ:TSLA) has gained over 433%, sailing past a $1,500 share price and a $300-billion valuation.

https://t.co/s3lmb7W8tJ",2020-07-28
2020-07-29 00:17:12,"The fate of the $2-trillion auto industry is now sealed: In this double disruption that’s defying the global pandemic, Tesla (NASDAQ:TSLA) has gained over 433%, sailing past a $1,500 share price and a $300-billion valuation.

https://t.co/BXtXYOSosV",2020-07-29
2020-07-29 14:43:10,"Due to the demand crash in the lockdown, the seven largest independent oil refiners in the United States are expected to report losses for the second quarter that would be the worst Q2 quarterly figures in the refining industry in a decade

https://t.co/dLZD7xKLtY",2020-07-29
2020-07-29 14:50:05,"Low oil prices have made the only large-scale commercial project for carbon capture in the United States uneconomical, E&amp;E News reported on Tuesday.

https://t.co/M8hzDHki9d",2020-07-29
2020-07-29 15:00:34,"U.S. crude oil inventories shed an impressive 10.6 million barrels in the week to July 24, the Energy Information Administration reported today. This compares with a build of 4.9 million barrels for the previous week. 

https://t.co/bVgFSHTlhy",2020-07-29
2020-07-29 16:35:40,"The U.S. oil and gas pipelines industry has had a rough month, with court setbacks for two critical oil pipelines and a ditched plan for a new natural gas pipeline.

https://t.co/Cw3vJ2K0dR",2020-07-29
2020-07-29 17:23:02,"The EU’s new plans show a hydrogen economy that is continent-wide and international in scale, and could make Europe the trailblazer in global adoption of hydrogen as a fuel

https://t.co/qTILYdpV1a",2020-07-29
2020-07-29 18:17:31,"Wyoming regulators look to stimulate oil production in the state with a new tax relief proposal that calls for a tax exemption until the price of WTI reaches $45 per barrel

https://t.co/a59ArGGyfb",2020-07-29
2020-07-29 19:04:16,"As the world grapples with the economic fallout from the COVID crisis, a growing number of governments and international agencies are calling for a green energy stimulus

https://t.co/VlSgeWPNyy",2020-07-29
2020-07-29 19:25:12,@OilSheppard $58 Brent is good enough for most big oil companies to sustain a positive cash flow while amplifying their portfolio and become ''Big Energy'',2020-07-29
2020-07-29 22:10:03,"The United States has unveiled new plans to build a nuclear energy system that will enable humans to survive in outer space or on the moon

https://t.co/2nVGkn1L2x",2020-07-29
2020-07-29 23:01:51,"Iraq’s decision to restart production at its Gharraf field and its announcement to start production at the Nasiriyah field fit into a broader agenda

https://t.co/PeqRFtX3zN",2020-07-29
2020-07-30 14:10:30,"U.S. President Donald Trump touted America’s energy independence and vowed that the oil industry will never again be reliant on hostile foreign suppliers in a speech in Midland, Texas.

https://t.co/M63gnzCyKT",2020-07-30
2020-07-30 15:38:05,"In a big day for earnings releases, European majors Shell and Total reported on Thursday surprise profits for the second quarter, thanks to strong oil trading business when prices were highly volatile.  

https://t.co/Lx0pJv6ZR8",2020-07-30
2020-07-30 17:01:20,"Sluggish oil demand recovery with resurging coronavirus cases in many parts of the U.S. and the world and the return of previously withheld production from OPEC+ and North America have combined to flip the oil futures curve again to a sign of a new glut.

https://t.co/4bpx77EPqD",2020-07-30
2020-07-30 17:34:12,"#Oil prices fall below $40 on fears of disappointing demand in Q3. 

Brent September crude futures have flipped to contango as markets once again face an oversupply situation

#OOTT #WTI #Brent #COVID__19",2020-07-30
2020-07-30 18:52:38,"Chinese state-held giant China National Petroleum Corporation (CNPC) is in advanced talks to buy a 10-percent stake in a giant natural gas field in Oman from BP in a deal that could be worth US$1.5 billion, Bloomberg reported on Thursday

https://t.co/wPoa5lxLa7",2020-07-30
2020-07-30 21:05:21,"What do The Dark Knight Rises, Back to the Future, Oblivion, and Interstellar have in common? They are sci-fi megahits that showcase a technology that scientists consider the Holy Grail of Energy: Nuclear fusion. 

https://t.co/Mpp5ZOxx1n",2020-07-30
2020-07-31 14:10:40,"Oil prices are unlikely to go much higher than current levels if global oil demand recovery doesn’t pick up in a meaningful way in the second half of the year, the monthly Reuters poll of analysts and economists showed on Friday.  

https://t.co/jq0KJyvpsF",2020-07-31
2020-07-31 14:31:23,"U.S. President Donald Trump issued a presidential permit on Wednesday granting the operator of the existing Keystone oil pipeline, TC Energy, the right to increase the maximum throughput capacity

https://t.co/IOD1zCoOdY",2020-07-31
2020-07-31 17:35:39,"Baker Hughes reported on Friday that the number of oil rigs fell, while the combined oil and gas rig count in the US held steady this week at 251, marking the end to the brutal 20-week slide.

https://t.co/bGOr5KfxlZ",2020-07-31
2020-07-31 22:13:39,"It is a time for market shakeups. On Friday, tech giant Apple unseated oil giant Saudi Aramco as the world’s most valuable company.

https://t.co/hCVqhgpruo",2020-07-31
2020-08-03 14:23:27,"Commodity trading giant Vitol bought back shares worth $2.2 billion from its top 350 executives and employees who are the owners of the company, Bloomberg reported, noting this brings the total paid out over the last 15 years to $14 billion.

https://t.co/POsgmh0vut",2020-08-03
2020-08-03 14:53:34,"France remains the world's most reliant country on nuclear energy, operating no less than 58 reactors in 2019

https://t.co/lOoG6MDZ3A",2020-08-03
2020-08-03 15:21:23,"Oil prices jumped on Monday morning, recuperating earlier losses, on the first trading day after OPEC+ eased its record oil production cuts by 2 million BPD, while surging COVID-19 cases have dampened the optimism for a swift oil demand recovery.

https://t.co/z8HXcatyt3",2020-08-03
2020-08-03 15:55:35,"The world is hungry for resources to power the green transition. As we increasingly look to solar, wind, geothermal and move towards decarbonization, consumption of minerals such as cobalt, lithium and copper, which underpin them, is set to grow markedly.

https://t.co/PchEG07ioF",2020-08-03
2020-08-03 16:12:10,"Russian oil companies pumped 16 percent less oil last month than a year earlier, government data reported by Interfax showed.

https://t.co/uIcM1JBhh6",2020-08-03
2020-08-03 17:30:47,"Crude prices have held steady during the month of July, but continue to face demand side risks as the number of COVID-19 cases continues to grow worldwide

https://t.co/gyzSiXRE9u",2020-08-03
2020-08-03 17:40:04,"Marathon Petroleum will idle two refineries indefinitely, transforming them into a terminal and a renewable diesel facility, the company said in an update.

https://t.co/t5polXSeyH",2020-08-03
2020-08-03 18:01:46,"Natural gas continues to outpace coal, and despite the Trump administration’s best efforts, the coal industry will continue to decline, no matter what the next administration does

https://t.co/8fDh4i9OQS",2020-08-03
2020-08-03 21:09:47,"The hydrogen bug has finally arrived stateside and some big American companies are looking to make big bets on hydrogen powered plants within the next couple of years

https://t.co/cGMDtoAhPl",2020-08-03
2020-08-03 22:45:35,"Environmental disasters, local conflicts and low oil prices have hurt the oil industry of the world’s youngest nation

https://t.co/nUkSMXxuiE",2020-08-03
2020-08-03 22:55:05,"Russia’s finance ministry is looking to raise as much as US$1.93 billion (143 billion Russia rubles) in taxes from the oil industry over the next two years, as the oil price crash has shrunk Russia’s key revenue stream—oil

https://t.co/PI38d4luPV",2020-08-03
2020-08-04 14:41:41,"Oil major BP cut its dividend by half after incurring a $16.8 billion dollar loss on the back of low oil prices and large impairment charges

https://t.co/NVN8HtAYgJ",2020-08-04
2020-08-04 16:33:10,"Range Resources has agreed to sell its North Louisiana natural gas assets for just one-tenth of what it paid for it in 2016, as shale drillers struggle with high debt and low commodity prices.

https://t.co/hI0qQSASQ3",2020-08-04
2020-08-04 17:15:47,"Tesla looks to significantly expand its retail and sales presence in North America, China, and other countries, as it is gearing up for increased sales over the next years, Electrek reports, citing job listings and sources.

https://t.co/r3TY9Fy6vx",2020-08-04
2020-08-04 19:07:40,"Oil prices were up on Tuesday morning, despite the fact that new projections of oil demand destruction in 2020 are very bearish

https://t.co/xvuf7hEHMh",2020-08-04
2020-08-04 20:06:55,"The U.S. shale industry has weathered several major crises, but the COVID-19 pandemic could be the crisis to change the fundamentals of the entire sector

https://t.co/8XMK49wclR",2020-08-04
2020-08-04 21:18:52,"Although Oman has engaged with China recently on a number of levels, it has also sought to develop its own new streams of finance in order not to become a client-state

https://t.co/1DgNgthEc5",2020-08-04
2020-08-04 22:40:59,"Renewables-minded utilities and big oil are both racing to expand their hydrogen portfolios as the fuel is becoming increasingly popular in Europe and China

https://t.co/8wEKHnNMSO",2020-08-04
2020-08-05 13:44:30,"Brent oil hits $46 per barrel ahead of the weekly #EIA #crude inventory report

#OOTT #WTI #Brent",2020-08-05
2020-08-05 14:40:05,"Tropical storm Isaias is threatening critical oil infrastructure along the U.S. East Coast as it barrels towards the Northeast, Bloomberg reports, noting that the risk has pushed up regional prices of various fuels.

https://t.co/8qEtvVhgM9",2020-08-05
2020-08-05 14:48:30,"OPEC+’s easing of output cuts is good news for refiners that are geared towards refining heavy crude oil

https://t.co/kbqqN9pZeP",2020-08-05
2020-08-05 15:00:48,"As the world grapples with the COVID-19 pandemic, a Canadian ESG firm has created high-tech solution to help track and trace the outbreak to keep people safe

https://t.co/E2i4nooamb",2020-08-05
2020-08-05 15:20:05,"Oil prices jumped, with Brent hitting $46 per barrel after the EIA reported another large draw in crude inventories

https://t.co/3IakzW6DcW",2020-08-05
2020-08-05 16:44:04,"Venezuela no longer has any operational oil rigs after the last oilfield services firm that was still drilling for oil in the country holding the world’s largest crude oil reserves pulled its only rig out of service.

https://t.co/E9IVJ8TGcj",2020-08-05
2020-08-05 19:09:33,"A total of 103 coal-fired power plants were converted to natural gas or replaced by natural gas-fired plants in the United States since 2011, the Energy Information Administration (EIA) said on Wednesday.

https://t.co/Bb5CqPbA9r",2020-08-05
2020-08-05 19:38:33,"U.S. oil supermajor ExxonMobil will start suspending the employer match to the retirement savings plans of its employees in October, people who received the notification told Reuters.

https://t.co/Oj2PRW6aFh",2020-08-05
2020-08-05 22:10:49,"Global gas demand continues to grow, but the argument of lower emissions isn’t enough for the ‘bridge fuel’ to retain its position

https://t.co/agdl3BTWhE",2020-08-05
2020-08-05 23:11:38,"After a grim Q2 season for Big Oil, the world’s third-most valuable energy company is warning that 20% of the world’s oil and gas reserves may no longer be viable, according to Bloomberg.

https://t.co/A0rAvLembV",2020-08-05
2020-08-06 16:18:12,"Iraq, is promising additional cuts of around 400,000 barrels per day (bpd) this month in order to compensate for the lack of compliance with the OPEC+ agreement in the previous months

https://t.co/kaOeKuVQUQ",2020-08-06
2020-08-06 17:10:47,"Saudi Arabia has constructed with Chinese help a facility for extracting uranium yellowcake from uranium ore, an advance in the oil-rich kingdom’s drive to master nuclear technology

https://t.co/fh6lQ9NBDp",2020-08-06
2020-08-06 18:50:46,"Demand for offshore rigs will slump this year as a result of the pandemic and the low oil prices that are forcing offshore operators to delay drilling activities, but the offshore rig industry is set for a comeback in 2022

https://t.co/7UK9jG8E8O",2020-08-06
2020-08-06 21:14:25,"Oil and chemicals trading saved big oil during the first 6 months of this year, and going forward, oil majors must focus on different types of business activities to stay profitable

https://t.co/q3oTYK6r6g",2020-08-06
2020-08-06 22:12:29,"Prices of cobalt, a key element in EV batteries, have lately been surging as Covid-19 lockdowns in southern Africa have created severe supply chain bottlenecks

https://t.co/gMJGTbDh0v",2020-08-06
2020-08-07 15:56:55,"Brent Crude prices are set to average $42.35 a barrel this year and $49.25 per barrel in 2021, according to IHS Markit’s latest price forecast, which was raised by $7 a barrel for next year compared to the previous projection in May.

https://t.co/Xr0W8Zh66g",2020-08-07
2020-08-07 17:07:24,"The U.S. oil industry appears to be backing Trump over Biden for reelection in 2020, having donated nearly $1 billion to his campaign compared to only $265,000 for Biden’s campaign

https://t.co/vdRnAOkpLE",2020-08-07
2020-08-07 17:15:12,"Russia exported 1.078 million tons of fuel oil to the United States last month, equal to more than 7 million barrels, Reuters has reported, citing data from traders and calculations from Refinitiv Eikon.

https://t.co/k0P2QuvdiK",2020-08-07
2020-08-07 17:28:28,"The total oil and gas rig count in the U.S. fell by 4 this week, with the oil rig count dropping below 180 for the first time in over a decade

https://t.co/uapwTUsPJw",2020-08-07
2020-08-07 21:46:00,"Oil spiked on a larger than expected inventory draw this week, but fears of a second wave of COVID have caused crude prices to retreat

https://t.co/IB5jjIjfsQ",2020-08-07
2020-08-10 14:14:52,"Saudi Arabia’s oil giant Aramco said it will distribute dividends of $18.75 billion for the second quarter despite taking a severe hit to its earnings from the oil price crash and the coronavirus pandemic that savaged demand for oil products.

https://t.co/SU1tLoHNnb",2020-08-10
2020-08-10 14:55:42,"Oil tanks full to the brink at Libya's oil export terminals are posing a risk to local communities and the facilities themselves, the chairman of the National Oil Corporation, Mustafa Sanalla, warned yesterday.

https://t.co/h7gDe1zdkg",2020-08-10
2020-08-10 15:12:12,"Taiwan has detained a Chinese tanker for allegedly illegal entry into its territorial waters, Taiwanese media report, adding that the six-member crew has been arrested.

https://t.co/xcu5WMh1kP",2020-08-10
2020-08-10 15:35:36,"The U.S. oilfield services industry lost another 9,000 jobs in July, up by 43 percent compared to the jobs lost in June

https://t.co/cTwW4asHB1",2020-08-10
2020-08-10 17:46:15,"Oil prices are rising as a result of crude inventory drawdowns, strong OPEC+ compliance and recovering demand in Asia

https://t.co/LwoBuoTjA4",2020-08-10
2020-08-10 18:37:00,"Aramco’s CEO Amin Nasser has confirmed that it is moving ahead with its plans to boost its oil production capacity from 12 million barrels per day to 13 million bpd

https://t.co/DtdncyCfUZ",2020-08-10
2020-08-10 18:44:50,"The U.S. Environmental Protection Agency (EPA) expects to finalize and sign this week new rules about methane emissions for the oil and gas sector

https://t.co/YAIKQlbLvW",2020-08-10
2020-08-10 20:50:22,"Big oil was forced to rethink its long-term strategy after having to write down more than $50 billion due to the crash in prices

https://t.co/nXyx0ME8DS",2020-08-10
2020-08-10 21:23:06,"Gazprom and Gazprom Neft are looking to drill for oil and gas along the Gydan peninsula, a hugely underexplored part of the Arctic

https://t.co/DGKqkvHzvU",2020-08-10
2020-08-11 14:33:48,"U.S. oil companies have started pulling their crude oil back from government storage tanks, suggesting that the glut that forced them to stash it there in the first place is now easing.

https://t.co/Q3SZMBF75U",2020-08-11
2020-08-11 14:45:11,"Occidental Petroleum reported a net loss of $8.4 billion for the second quarter of the year

https://t.co/AV37hmhZ97",2020-08-11
2020-08-11 15:16:25,"Iran is exporting a lot more crude oil than U.S. figures suggest, data from https://t.co/gbXzegJWPh has revealed, as reported by NBC News.

https://t.co/AjCEQjqQBU",2020-08-11
2020-08-11 16:26:25,"Oil prices rose early on Tuesday as equity markets rallied on hopes that the U.S. is close to announcing another stimulus package to support the economy in response to the pandemic-driven slump. 

https://t.co/2xAhACmN20",2020-08-11
2020-08-11 17:21:07,"Chinese electric car start-up Xpeng Motors has filed for an IPO on the New York Stock Exchange

https://t.co/m1Mdud4jnr",2020-08-11
2020-08-11 19:22:09,"Oil prices got a boost on Tuesday on fresh hopes of progress in coronavirus vaccine trials, though the oil industry still has a long road ahead before seeing a full recovery

https://t.co/0F9hwJyZj5",2020-08-11
2020-08-11 20:23:13,"Robinhood investors are an increasingly strong force on Wall Street, and they now they seem to have found a new favorite oil stock

https://t.co/zRsDpRyFHI",2020-08-11
2020-08-11 21:12:27,"A seasonal lull in oil trading has kept price movements largely range-bound recently, but this can still change this week as OPEC and the International Energy Agency are due to release their latest monthly oil market reports

https://t.co/VYHPXPL5PP",2020-08-11
2020-08-11 22:27:57,"The Covid-19 pandemic has upended the automotive market in ways that few could have predicted, but it’s not all bad news for oil markets

https://t.co/JZjXmvvHnC",2020-08-11
2020-08-11 23:10:10,"China continues to expand its influence in the Middle East through oil and infrastructure deals, and the latest deal with ADNOC is a great example of how Beijing looks to grow its presence in the offshore oil business

https://t.co/vSElEblicj",2020-08-11
2020-08-12 14:51:04,"Crude oil prices got another lift today after the Energy Information Administration reported a crude oil inventory draw of 4.5 million barrels for the week to August 7.

https://t.co/eRSbHfXMSi",2020-08-12
2020-08-12 17:22:20,"Saudi Arabia’s oil giant Aramco is considering additional cuts to its capital expenditure (capex) in order to be able to pay its massive dividends

https://t.co/3q5g4eShzX",2020-08-12
2020-08-12 17:59:59,"Chevron’s interest in the giant offshore Leviathan gas field in the Mediterranean is the starting point for what ended as a $5-billion acquisition of Noble Energy, Reuters reports, citing a regulatory filing.

https://t.co/R6ivX3HxxO",2020-08-12
2020-08-12 19:00:33,"The downturn in global oil markets has hit the U.S. shale patch especially hard, causing some of the industry’s biggest oilfield service companies to cut their losses

https://t.co/jg5k4NPY83",2020-08-12
2020-08-12 20:17:21,"Four months ago, Congress approved the ambitious and unprecedented Paycheck Protection Program (PPP) as part of the $2 trillion pandemic rescue package, and now we’re starting to see the benefits of that in the shale patch, of all places.  

https://t.co/3GoicZhsrf",2020-08-12
2020-08-12 21:46:03,"Ecopetrol’s ability to significantly dial down operating costs resulted in a surprise Q2 profit, during a time that most large oil companies were printing red numbers

https://t.co/spReg250y6",2020-08-12
2020-08-12 23:49:41,"As the world scrambles towards a greener tomorrow, oil majors are eying “super hybrid” renewables to stay in the race

https://t.co/fYsJSa7tFF",2020-08-12
2020-08-13 01:19:13,"The $600 billion sports industry has struggled in recent months, but new tech could bring the major leagues back to the fans with an exciting new twist

https://t.co/9o4YMg6cLz",2020-08-13
2020-08-13 14:15:51,"Iran reportedly seized a Liberian-flagged oil tanker in the Strait of Hormuz and then let it go, the AP has reported, quoting a U.S. military official.

https://t.co/BD5RkzeRKt",2020-08-13
2020-08-13 16:22:32,"The International Energy Agency expects crude oil demand this year to be 8.1 million bpd lower than it was in 2019, a downward demand forecast revision of 140,000 bpd, the authority said in its latest Oil Market Report.

https://t.co/65xvjb67yG",2020-08-13
2020-08-13 16:30:07,"Dutch oil major Royal Dutch Shell is planning to snap up a major stake in a petrochemical businesses, according to anonymous sources cited by Reuters.

https://t.co/xXcyOf3lgn",2020-08-13
2020-08-13 16:32:47,#Gold is still relatively cheap... https://t.co/HSoAw2m8MI,2020-08-13
2020-08-13 18:09:02,"Turkish President Recep Tayyip Erdogan alleged on Thursday that its oil and gas exploration vessel, the Oruç Reis, has come under attack, according to Turkish state media, in what is an alarming escalation of the tensions in the Eastern Mediterranean.

https://t.co/24MFpqrK0j",2020-08-13
2020-08-13 19:09:54,"The global lithium-ion cell manufacturing capacity pipeline could rise fourfold to reach 1.3 terawatt-hours (TWh) in 2030 compared to 2019, a new report by Wood Mackenzie states.

https://t.co/zcKwfkFTBB",2020-08-13
2020-08-13 19:49:13,"Tellurian is deferring all but one pipelines associated with the first phase of its proposed Driftwood liquefied natural gas (LNG) export project, the LNG producer said in an investor presentation.

https://t.co/lE539e2jiB",2020-08-13
2020-08-13 20:57:39,"Biogas is a form of energy production that rarely gets attention from mainstream media, but with so much beer going stale during lockdown it has been given a boost

https://t.co/fi8M1Rvb65",2020-08-13
2020-08-13 21:14:34,"Poor crude quality is dealing yet another blow to Venezuelan oil exports, which have already plunged to their lowest level in 80 years

https://t.co/MLwGf5BZ1C",2020-08-13
2020-08-13 22:12:40,"Apple and Tesla have both announced stock splits this month, and as the tech sector continues to be a an investor’s favorite, more stock splits can be expected

https://t.co/acuxKXCxXu",2020-08-13
2020-08-14 14:45:38,"President Trump just announced a ""historic"" deal that will see Israel and the UAE open full diplomatic relations and Israel suspend its annexation plans in the West Bank.

https://t.co/mJLJD3h6Vn",2020-08-14
